ID,DataYear,ReportingStatus,GrossFloorArea,TotalGHGEmissions,GHGIntensity,NumberOfBuildings,ChicagoEnergyRating,ENERGYSTARScore,ElectricityUse,NaturalGasUse,DistrictSteamUse,DistrictChilledWaterUse,AllOtherFuelUse,SiteEUI,SourceEUI,WeatherNormalizedSiteEUI,WeatherNormalizedSourceEUI
137292,2022,Submitted Data,97683.0,780.9,11.0,1,2.0,,2254618.9,9111000.0,0.0,0.0,,160.8,224.7,169.5,231.3
241405,2022,Submitted Data,317800.0,2409.8,8.3,1,1.0,23,10111867.3,20294042.3,0.0,0.0,,104.1,169.9,108.2,171.6
156854,2022,Submitted Data,201938.0,1444.0,9.7,1,1.0,16,8188187.5,6880609.9,0.0,0.0,,101.2,202.4,101.2,202.4
256891,2022,Submitted Data,63600.0,69.7,1.1,1,4.0,100,456614.3,180248.7,0.0,0.0,,10.0,23.1,10.3,23.7
160392,2022,Submitted Data,249845.0,1555.4,7.6,1,2.5,36,5341661.4,16038021.6,0.0,0.0,,104.4,155.2,108.3,156.7
103600,2022,Submitted Data,871962.0,5709.1,6.5,1,3.0,70,43115463.8,568711.8,0.0,0.0,,50.1,139.1,50.8,141.0
103962,2022,Submitted Data,75300.0,,,,0.0,,,,,,,,,,
252078,2022,Submitted Data,93408.0,801.7,10.4,1,1.0,20,4223424.9,3967579.8,0.0,0.0,,106.3,207.4,107.8,206.2
250150,2022,Submitted Data,335281.0,3450.3,10.3,1,1.5,36,18279595.5,19629599.9,0.0,0.0,,113.1,214.1,115.2,214.9
115775,2022,Not Submitted,67701.0,,,,0.0,,,,,,,,,,
260042,2022,Submitted Data,915001.0,8462.3,10.3,2,1.0,13,31514441.0,81171610.1,0.0,0.0,,137.7,212.0,144.3,216.3
103681,2022,Not Submitted,113750.0,,,,0.0,,,,,,,,,,
175232,2022,Submitted Data,55932.0,257.5,4.6,1,4.0,89,497065.6,3616239.3,0.0,0.0,,73.5,92.8,77.8,96.5
101907,2022,Submitted Data,528712.7,3607.4,6.8,1,4.0,71,27387873.1,0.0,0.0,0.0,,51.8,145.0,52.5,147.1
251628,2022,Exempt,104200.0,,,,,,,,,,,,,,
103692,2022,Submitted Data,1474508.0,11170.7,7.9,1,3.0,63,60045436.4,61411322.8,0.0,0.0,,85.9,164.4,89.5,168.3
160277,2022,Submitted Data,907563.0,8200.8,9.0,1,2.5,52,34248190.5,57701611.0,0.0,6528066.0,,108.5,179.0,110.9,181.4
256856,2022,Not Submitted,294973.0,,,,0.0,,,,,,,,,,
251695,2022,Exempt,139709.0,,,,,,,,,,,,,,
251763,2022,Submitted Data,162305.0,698.2,5.0,1,4.0,88,2856259.7,6062870.1,0.0,0.0,,64.1,103.3,66.6,104.6
160300,2022,Submitted Data,355000.0,1880.6,5.8,1,3.5,72,7979101.8,15619517.1,0.0,0.0,,72.6,119.2,75.9,121.5
251738,2022,Exempt,217770.0,,,,,,,,,,,,,,
251903,2022,Exempt,121566.0,,,,,,,,,,,,,,
101958,2022,Submitted Data,409072.0,2506.2,6.1,1,3.5,77,13842750.7,12856704.7,0.0,0.0,,65.3,127.8,65.9,127.1
231536,2022,Submitted Data,232186.0,972.3,5.3,1,4.0,81,3983772.8,8426332.8,0.0,0.0,,68.1,109.8,69.0,109.0
175995,2022,Submitted Data,120592.0,,,,0.0,,,,,,,,,,
254169,2022,Not Submitted,73000.0,,,,0.0,,,,,,,,,,
252060,2022,Submitted Data,66084.0,641.8,9.7,1,2.0,45,2743548.5,0.0,4223643.7,0.0,,105.4,193.1,108.1,192.7
252320,2022,Submitted Data,101401.0,622.4,6.1,2,3.0,68,1745906.3,7340161.4,0.0,0.0,,89.8,124.4,93.4,128.2
254059,2022,Exempt,127263.0,,,,,,,,,,,,,,
157618,2022,Submitted Data,165000.0,742.4,5.9,1,3.5,60,3863172.9,4397538.5,0.0,0.0,,66.1,123.5,66.7,123.1
251702,2022,Exempt,118211.0,,,,,,,,,,,,,,
103766,2022,Submitted Data,329845.0,2111.4,7.5,1,3.0,70,15016977.0,2512881.8,0.0,0.0,,62.1,158.3,62.4,158.0
156573,2022,Not Submitted,96915.0,,,,0.0,,,,,,,,,,
250131,2022,Exempt,74536.0,,,1,,,,,0.0,0.0,,,,,
256952,2022,Not Submitted,101667.0,,,,0.0,,,,,,,,,,
103804,2022,Submitted Data,245000.0,1212.7,5.3,1,4.0,85,9206722.5,0.0,0.0,0.0,,40.0,112.1,40.0,112.1
159982,2022,Submitted Data,103330.0,1159.2,12.7,2,2.0,23,3228971.6,13817999.7,0.0,0.0,,187.0,258.3,190.5,261.2
254151,2022,Submitted Data,128250.0,657.6,5.9,1,3.0,66,4506678.9,1205857.8,0.0,0.0,,51.4,124.9,52.7,128.0
106030,2022,Submitted Data,67300.0,358.6,5.3,1,3.5,75,1066074.1,4106975.3,0.0,0.0,,76.9,108.4,79.9,111.7
251533,2022,Exempt,57885.0,,,,,,,,,,,,,,
156406,2022,Submitted Data,70680.0,693.3,9.8,1,2.0,,4080171.0,2934565.1,0.0,0.0,,99.2,205.2,97.3,199.8
109326,2022,Submitted Data,55000.0,143.2,2.9,1,4.0,99,48299.2,2576899.8,0.0,0.0,,52.5,56.8,55.2,59.7
164283,2022,Not Submitted,66700.0,,,,0.0,,,,,,,,,,
119914,2022,Submitted Data,311406.0,825.6,6.0,1,4.0,84,4269924.1,4955276.3,0.0,0.0,,67.0,124.6,68.8,126.5
255934,2022,Submitted Data,211575.0,499.7,2.6,2,4.0,100,3262824.3,1317110.2,0.0,0.0,,24.0,55.1,23.7,53.8
158426,2022,Submitted Data,160000.0,1361.2,8.5,1,2.5,59,5449314.8,12114400.5,0.0,0.0,,109.8,174.9,111.8,175.6
138379,2022,Not Submitted,117780.0,,,,0.0,,,,,,,,,,
102487,2022,Submitted Data,145338.0,721.1,7.2,1,4.0,64,1873696.4,8930406.6,0.0,0.0,,107.7,145.7,112.5,149.7
102435,2022,Submitted Data,94430.0,735.5,10.7,1,1.0,1,5218285.9,907189.2,0.0,0.0,,89.0,226.2,88.9,225.6
131633,2022,Submitted Data,62555.0,230.2,3.7,1,4.0,88,916419.5,2061264.6,0.0,0.0,,47.6,75.6,49.1,77.2
242563,2022,Submitted Data,344298.0,1397.9,5.0,1,4.0,84,7868114.3,6806220.4,0.0,0.0,,52.8,105.0,51.8,102.2
256770,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
103626,2022,Submitted Data,962120.0,7126.6,7.5,1,3.5,73,43188740.4,4087856.3,0.0,23166029.7,,74.3,154.3,72.2,153.4
172617,2022,Not Submitted,52100.0,,,,0.0,,,,,,,,,,
254512,2022,Submitted Data,498972.0,2077.2,5.0,1,4.0,85,10309303.1,13542507.6,0.0,0.0,,57.2,103.3,58.7,103.9
254343,2022,Submitted Data,85457.0,403.1,6.1,1,3.0,69,1756232.7,3233849.3,0.0,0.0,,75.4,125.7,75.5,123.5
102285,2022,Submitted Data,1792682.0,15611.0,12.3,12,4.0,98,66216549.3,129706831.5,0.0,0.0,,154.7,253.9,155.6,252.7
240284,2022,Submitted Data,144000.0,813.2,7.3,1,1.5,34,6173892.6,0.0,0.0,0.0,,55.1,154.3,56.2,157.3
137104,2022,Not Submitted,161484.0,,,,0.0,,,,,,,,,,
119629,2022,Submitted Data,142374.0,2682.4,18.8,1,3.5,72,14440635.5,14692810.1,0.0,0.0,,204.6,392.4,210.7,395.7
175590,2022,Not Submitted,85961.0,,,,0.0,,,,,,,,,,
254001,2022,Submitted Data,53800.0,156.0,2.9,1,4.0,99,1184247.9,0.0,0.0,0.0,,22.0,61.6,22.0,61.6
256439,2022,Not Submitted,103000.0,,,,0.0,,,,,,,,,,
113754,2022,Submitted Data,82916.0,367.8,4.9,1,4.0,,1091532.2,4217783.2,0.0,0.0,,70.0,98.7,72.9,100.6
177806,2022,Submitted Data,54634.0,283.3,5.2,1,2.5,56,489032.6,4120724.1,0.0,0.0,,84.4,104.3,90.2,109.3
172307,2022,Not Submitted,51712.0,,,,0.0,,,,,,,,,,
251318,2022,Submitted Data,70022.0,1765.7,25.2,1,2.0,46,10026141.0,8379799.9,0.0,0.0,,262.9,526.6,270.3,530.6
243199,2022,Submitted Data,649737.0,4062.0,10.1,1,1.0,8,15698799.7,37546598.2,0.0,0.0,,132.0,206.8,136.8,211.8
251492,2022,Not Submitted,62986.0,,,,0.0,,,,,,,,,,
147816,2022,Submitted Data,53000.0,215.8,4.1,1,4.0,,683182.8,2367905.3,0.0,0.0,,57.6,83.0,57.6,82.1
251899,2022,Exempt,128230.0,,,,,,,,,,,,,,
255147,2022,Submitted Data,62298.0,,,,0.0,,,,,,,,,,
172448,2022,Not Submitted,123991.0,,,,0.0,,,,,,,,,,
116644,2022,Submitted Data,93310.0,,,,0.0,,,,,,,,,,
160214,2022,Not Submitted,257400.0,,,,0.0,,,,,,,,,,
251548,2022,Exempt,82650.0,,,,,,,,,,,,,,
254342,2022,Not Submitted,142000.0,,,,0.0,,,,,,,,,,
103620,2022,Not Submitted,412000.0,,,,0.0,,,,,,,,,,
136212,2022,Submitted Data,185815.0,1457.1,7.8,1,3.0,,7267537.3,0.0,7528098.5,0.0,,79.6,158.3,80.4,156.0
158958,2022,Not Submitted,520525.0,,,,0.0,,,,,,,,,,
173961,2022,Submitted Data,75634.0,523.3,7.0,1,2.5,54,3228296.2,1847005.2,0.0,0.0,,67.4,145.9,69.0,148.6
251416,2022,Submitted Data,105920.0,692.0,6.5,3,1.5,40,2960623.1,5686859.7,0.0,0.0,,81.6,134.6,85.1,138.3
250015,2022,Not Submitted,66458.0,,,,0.0,,,,,,,,,,
158365,2022,Submitted Data,285516.0,2447.9,8.6,1,2.5,57,12788021.9,14374537.3,0.0,0.0,,95.1,178.3,96.6,177.8
159326,2022,Submitted Data,173883.0,1158.1,6.7,1,2.5,60,3572741.5,12944777.4,0.0,0.0,,95.0,135.7,99.3,138.3
254993,2022,Submitted Data,112487.0,854.5,10.9,1,1.0,3,3894836.1,6428587.5,0.0,0.0,,131.9,225.6,133.6,225.3
251382,2022,Submitted Data,316243.0,638.6,2.0,1,4.0,99,3475330.1,3404319.8,0.0,0.0,,21.8,42.1,22.0,41.8
101794,2022,Not Submitted,810498.0,,,,0.0,,,,,,,,,,
237018,2022,Submitted Data,282718.0,917.8,4.4,1,4.0,99,2965371.1,9926858.1,0.0,0.0,,61.1,88.8,62.1,88.8
160422,2022,Submitted Data,159103.0,3473.1,24.7,1,1.0,1,23312789.6,7578369.3,0.0,0.0,,219.6,520.6,219.5,516.5
244318,2022,Submitted Data,353135.0,1624.1,6.8,1,4.0,65,5365891.1,17271723.3,0.0,0.0,,95.2,139.4,97.7,140.0
255027,2022,Submitted Data,563659.0,2319.0,5.1,1,4.0,87,12864811.0,11757652.6,0.0,0.0,,54.1,106.3,54.2,105.6
256081,2022,Submitted Data,199848.0,967.7,4.8,24,4.0,81,3652589.0,9161400.3,0.0,0.0,,64.1,99.3,66.9,101.2
103731,2022,Submitted Data,63753.0,266.9,5.1,1,3.5,74,813093.2,3008437.2,0.0,0.0,,72.8,103.5,75.8,105.1
231520,2022,Submitted Data,325351.0,1770.1,6.3,1,2.5,52,4350271.3,22537627.6,0.0,0.0,,96.3,128.3,102.3,133.9
256889,2022,Not Submitted,50000.0,,,,0.0,,,,,,,,,,
255016,2022,Submitted Data,98851.0,440.3,5.3,1,4.0,99,2231959.4,2754897.9,0.0,0.0,,59.5,109.0,60.9,109.3
175272,2022,Submitted Data,57240.0,381.1,6.7,1,1.0,18,1280336.5,3999758.6,0.0,0.0,,92.2,136.0,93.1,135.6
254317,2022,Submitted Data,95000.0,487.5,5.1,1,4.0,64,1967114.2,4300684.2,0.0,0.0,,66.0,105.5,66.5,104.5
101839,2022,Submitted Data,787045.0,2853.1,3.6,1,4.0,94,13011036.5,21450097.5,0.0,0.0,,43.8,74.9,44.2,74.3
100002,2022,Exempt,354518.0,,,,,,,,,,,,,,
251883,2022,Submitted Data,94950.0,,,,0.0,,,,,,,,,,
251397,2022,Submitted Data,140770.0,805.9,5.7,2,2.0,46,3872579.0,5570290.1,0.0,0.0,,67.1,118.6,67.8,118.6
127079,2022,Submitted Data,60000.0,601.5,10.0,1,1.0,26,3560026.3,2495642.4,0.0,0.0,,100.9,209.8,99.5,205.8
100668,2022,Not Submitted,324027.0,,,,0.0,,,,,,,,,,
159897,2022,Submitted Data,638697.0,1968.3,3.1,1,4.0,98,10066592.8,12094529.0,0.0,0.0,,34.7,64.0,35.4,64.0
200849,2022,Submitted Data,188910.0,1122.4,5.9,1,3.0,68,4051047.3,11086033.0,0.0,0.0,,80.1,121.7,81.6,121.6
238850,2022,Submitted Data,400000.0,1730.3,4.9,1,4.0,93,4471675.4,21488455.7,0.0,0.0,,74.0,100.1,75.1,99.5
253993,2022,Submitted Data,248335.0,1896.6,9.1,1,1.0,10,13350457.1,2600807.4,0.0,0.0,,76.3,191.9,78.1,196.6
159564,2022,Submitted Data,218500.0,1641.4,7.5,1,1.0,23,10093649.2,5871695.5,0.0,0.0,,73.1,157.6,74.5,160.8
252020,2022,Submitted Data,162540.0,901.1,5.5,1,4.0,87,3007121.8,9508044.1,0.0,0.0,,77.0,113.2,81.0,115.8
116749,2022,Submitted Data,69302.0,603.1,9.6,1,2.0,48,2497630.3,5160167.6,0.0,0.0,,121.5,197.0,122.7,194.4
255947,2022,Submitted Data,218875.0,639.3,3.6,1,4.0,85,2869016.1,4921414.3,0.0,0.0,,43.6,73.8,44.2,74.5
101753,2022,Submitted Data,1237455.0,8554.4,6.9,1,4.0,82,50232997.9,36487884.7,0.0,0.0,,70.1,144.6,72.3,146.9
238910,2022,Submitted Data,1783891.0,8907.5,5.7,1,3.5,59,58332621.2,23048947.1,0.0,0.0,,52.2,120.3,53.4,122.5
141031,2022,Submitted Data,69720.0,368.8,5.3,1,2.5,60,1290917.5,3741924.5,0.0,0.0,,72.2,108.2,73.5,108.4
252269,2022,Not Submitted,80000.0,,,,0.0,,,,,,,,,,
251545,2022,Exempt,81370.0,,,,,,,,,,,,,,
242537,2022,Submitted Data,898001.0,3281.6,4.4,2,4.0,96,8855062.2,39823842.8,0.0,0.0,,64.9,88.8,68.4,91.7
148480,2022,Submitted Data,80457.0,407.0,5.1,1,4.0,72,1695057.6,3458851.2,0.0,0.0,,64.1,104.1,64.0,102.4
172812,2022,Submitted Data,101710.0,416.6,5.0,1,4.0,81,817689.2,5814957.6,0.0,0.0,,79.9,101.2,82.8,103.5
244758,2022,Submitted Data,437588.0,2469.0,6.9,1,2.5,52,9491138.8,22948084.9,0.0,0.0,,91.2,142.5,95.1,145.1
239704,2022,Submitted Data,137769.0,843.3,6.1,1,2.5,55,3526885.7,7131110.6,0.0,0.0,,77.4,126.0,80.5,128.0
124911,2022,Submitted Data,157490.0,1068.9,11.8,1,2.0,,8115492.6,0.0,0.0,0.0,,89.7,251.2,91.4,256.0
102157,2022,Submitted Data,3021067.0,17965.0,6.5,1,4.0,87,120496185.9,39423228.5,0.0,0.0,,58.1,137.7,,
256792,2022,Submitted Data,558155.0,2692.2,5.4,2,4.0,84,6803627.2,33815527.0,0.0,0.0,,80.8,108.6,84.1,111.2
173476,2022,Submitted Data,68141.0,248.2,3.9,1,2.0,41,683214.4,2872368.9,0.0,0.0,,56.3,78.1,,
256837,2022,Submitted Data,221330.0,663.8,3.0,1,,,2869538.7,5380754.5,0.0,0.0,,37.3,61.8,37.5,60.9
101987,2022,Submitted Data,464592.0,3467.4,7.5,1,2.5,58,26324843.6,0.0,0.0,0.0,,56.7,158.7,57.3,160.6
256501,2022,Submitted Data,91000.0,605.3,10.1,1,1.0,28,2037903.9,6342424.3,0.0,0.0,,139.7,206.1,145.7,210.7
101657,2022,Not Submitted,56894.0,,,,0.0,,,,,,,,,,
106221,2022,Submitted Data,158002.0,643.4,4.1,1,4.0,95,1152403.0,9256572.1,0.0,0.0,,65.9,81.9,70.1,85.2
120518,2022,Submitted Data,70455.0,710.9,10.1,1,3.0,,2550307.7,7059803.7,0.0,0.0,,136.4,206.6,139.6,206.5
240573,2022,Submitted Data,260000.0,1834.9,8.6,1,1.0,17,4048174.9,24506419.5,0.0,0.0,,133.7,173.5,142.3,181.4
251746,2022,Submitted Data,222600.0,2673.4,12.0,1,1.0,4,12755608.8,18701220.2,0.0,0.0,,141.3,248.7,143.4,246.2
252266,2022,Submitted Data,90886.0,723.1,9.7,1,1.0,11,2907570.8,6404334.8,0.0,0.0,,124.3,198.5,129.7,202.9
252286,2022,Submitted Data,58772.0,389.8,6.6,1,4.0,87,1525761.8,3555131.0,0.0,0.0,,91.3,141.1,,
251238,2022,Submitted Data,76037.0,290.6,4.6,1,4.0,96,1209119.7,2473600.1,0.0,0.0,,57.7,93.8,58.1,92.7
251716,2022,Exempt,80075.0,,,,,,,,,,,,,,
117367,2022,Not Submitted,165842.0,,,,0.0,,,,,,,,,,
175223,2022,Submitted Data,80799.0,1176.8,19.4,1,,,4712815.4,10469713.8,0.0,0.0,,250.6,399.3,251.8,393.8
114543,2022,Submitted Data,186095.0,917.2,4.9,1,4.0,86,1582528.6,13343663.4,0.0,0.0,,80.2,99.1,85.9,104.6
241533,2022,Submitted Data,468962.0,1951.1,5.1,1,3.5,74,13171489.0,4070347.2,0.0,0.0,,45.1,107.5,45.9,109.7
175347,2022,Submitted Data,117032.0,140.3,2.7,1,3.0,,335243.1,1810470.9,0.0,0.0,,40.7,53.8,41.5,53.2
134779,2022,Submitted Data,184461.0,1831.5,9.9,1,2.0,,10466287.6,8528172.1,0.0,0.0,,103.0,207.4,105.1,207.8
251333,2022,Submitted Data,103915.0,442.7,4.3,1,4.0,,1473693.1,4680890.0,0.0,0.0,,59.2,87.0,61.0,88.9
250004,2022,Not Submitted,741244.0,,,,0.0,,,,,,,,,,
103449,2022,Not Submitted,58636.0,,,,0.0,,,,,,,,,,
125013,2022,Not Submitted,193200.0,,,,0.0,,,,,,,,,,
252284,2022,Submitted Data,150526.0,463.6,4.2,1,4.0,87,1565440.0,4845695.3,0.0,0.0,,58.0,85.7,59.1,85.5
175106,2022,Not Submitted,51000.0,,,,0.0,,,,,,,,,,
130726,2022,Submitted Data,56000.0,369.9,6.6,1,3.5,71,2158482.2,1611846.1,0.0,0.0,,67.3,138.1,68.6,140.3
254351,2022,Submitted Data,115615.0,422.5,3.7,1,4.0,,2735539.8,1171086.9,0.0,0.0,,33.8,76.9,33.4,74.9
104278,2022,Submitted Data,55296.0,373.7,6.8,1,2.0,41,702521.7,5293170.0,0.0,0.0,,108.4,136.1,115.3,141.7
251404,2022,Submitted Data,60929.0,535.3,8.8,1,1.0,16,1191269.1,7124600.2,0.0,0.0,,136.5,177.5,141.7,183.0
159738,2022,Submitted Data,286170.0,1381.4,5.5,1,3.0,69,7750359.3,6789144.6,0.0,0.0,,58.3,115.5,59.7,117.8
239695,2022,Submitted Data,385258.0,2153.5,6.0,1,2.5,54,5906315.4,25897471.2,0.0,0.0,,88.3,121.4,93.2,125.1
251487,2022,Submitted Data,71668.0,656.4,9.2,2,1.0,12,2269290.5,6729990.1,0.0,0.0,,125.6,187.3,131.5,193.5
251926,2022,Submitted Data,177566.0,1451.4,8.2,1,1.0,16,5447798.3,13815986.2,0.0,0.0,,108.5,167.6,111.7,169.6
103970,2022,Submitted Data,52080.0,215.0,4.1,1,4.0,91,526269.7,2741882.2,0.0,0.0,,62.8,83.6,64.9,84.9
251452,2022,Exempt,87876.0,,,,,,,,,,,,,,
254261,2022,Not Submitted,215000.0,,,,0.0,,,,,,,,,,
121222,2022,Submitted Data,81094.0,798.0,9.8,1,1.0,8,2541463.6,8721718.3,0.0,0.0,,138.9,200.7,146.9,207.2
253966,2022,Submitted Data,130428.0,584.3,7.0,1,3.0,69,2946019.0,3695003.7,0.0,0.0,,79.7,145.6,80.6,145.8
160264,2022,Submitted Data,771816.0,3361.0,4.7,1,3.5,79,12927351.9,31220846.6,0.0,0.0,,61.7,96.4,64.4,98.5
250078,2022,Submitted Data,102000.0,436.4,4.3,1,4.0,94,2105518.4,2994729.9,0.0,0.0,,50.0,88.6,51.1,89.8
251626,2022,Submitted Data,104203.0,699.9,6.7,1,1.5,33,3899783.2,3506310.0,0.0,0.0,,71.1,140.1,70.8,138.2
105078,2022,Submitted Data,112480.0,373.0,3.7,1,4.0,87,727428.2,5219299.9,0.0,0.0,,58.6,74.0,60.4,75.3
243247,2022,Submitted Data,239468.0,1109.2,5.7,1,3.0,65,8421339.6,0.0,0.0,0.0,,43.2,121.0,44.2,123.7
121043,2022,Submitted Data,164000.0,1189.9,7.3,1,3.0,68,6598004.2,6040211.0,0.0,0.0,,77.1,151.3,77.8,150.7
251714,2022,Submitted Data,150436.0,1082.9,7.2,5,1.0,30,4906951.1,8218980.2,0.0,0.0,,87.3,148.7,88.3,147.9
251252,2022,Submitted Data,335000.0,1293.9,4.5,1,4.0,88,3796376.7,14946231.3,0.0,0.0,,65.8,92.4,68.0,93.5
112834,2022,Submitted Data,67000.0,403.2,7.8,1,2.5,55,1365478.9,4205574.0,0.0,0.0,,107.1,158.4,111.6,161.0
114282,2022,Submitted Data,245006.0,1704.8,7.8,1,2.0,26,4684757.9,20478996.3,0.0,0.0,,115.7,159.2,120.5,162.9
251279,2022,Not Submitted,63752.0,,,,0.0,,,,,,,,,,
251532,2022,Submitted Data,87149.0,727.4,8.3,3,1.0,16,3318784.2,5465480.0,0.0,0.0,,100.8,172.5,103.6,175.4
230281,2022,Submitted Data,363424.0,2071.7,5.7,1,2.5,52,8176650.2,18727499.0,0.0,0.0,,74.0,117.1,77.6,119.6
251941,2022,Exempt,228320.0,,,,,,,,,,,,,,
160305,2022,Submitted Data,260000.0,1482.8,7.7,1,1.5,37,6905659.8,10792758.4,0.0,0.0,,91.7,158.9,94.6,159.2
250155,2022,Submitted Data,188172.0,1552.2,8.2,1,2.5,57,11784761.2,0.0,0.0,0.0,,62.6,175.4,63.2,177.0
118998,2022,Not Submitted,114528.0,,,,0.0,,,,,,,,,,
242172,2022,Submitted Data,253772.0,1386.1,5.5,1,4.0,82,3109884.3,18384228.7,0.0,0.0,,84.7,110.4,87.7,113.5
160381,2022,Exempt,168947.0,,,,,,,,,,,,,,
250106,2022,Submitted Data,67320.0,509.6,7.6,1,1.5,40,1341510.4,6268460.0,0.0,0.0,,113.0,153.6,119.3,159.0
159905,2022,Submitted Data,139733.0,1058.0,8.1,1,2.0,44,3100632.4,12229580.9,0.0,0.0,,117.4,164.8,123.5,170.6
168174,2022,Submitted Data,298432.0,1476.4,4.9,2,3.5,75,6812494.3,10902320.3,0.0,0.0,,59.4,102.3,61.7,104.8
130168,2022,Submitted Data,97684.0,879.7,16.5,1,3.0,,4176971.8,6203600.1,0.0,0.0,,194.2,340.7,198.6,341.4
251582,2022,Exempt,91800.0,,,,,,,,,,,,,,
260116,2022,Submitted Data,71987.0,,,,0.0,,,,,,,,,,
172181,2022,Not Submitted,75627.0,,,,0.0,,,,,,,,,,
254113,2022,Submitted Data,136000.0,857.9,6.3,1,1.5,34,5800902.7,1767592.8,0.0,0.0,,55.7,133.1,56.7,135.9
251285,2022,Submitted Data,953865.0,6169.6,8.6,31,,,26781951.7,49742210.4,0.0,0.0,,106.6,177.3,108.7,177.8
175242,2022,Submitted Data,50000.0,305.0,6.1,1,1.5,40,968233.4,3341781.6,0.0,0.0,,86.2,124.4,88.0,125.0
117309,2022,Submitted Data,63595.0,445.5,7.0,1,2.0,45,1540811.4,4567100.0,0.0,0.0,,96.0,143.2,100.9,147.0
102946,2022,Not Submitted,61000.0,,,,0.0,,,,,,,,,,
256810,2022,Submitted Data,130550.0,865.2,6.6,1,2.0,42,3289182.9,8132096.6,0.0,0.0,,87.5,136.0,88.6,136.6
172708,2022,Submitted Data,193381.0,1008.7,5.2,11,,,3138335.8,11208721.4,0.0,0.0,,74.2,106.3,75.8,107.1
251625,2022,Submitted Data,104490.0,452.0,4.3,4,3.5,78,1465795.2,4874970.0,0.0,0.0,,60.7,88.3,62.7,90.4
100447,2022,Submitted Data,404342.0,2524.0,6.4,1,4.0,80,13353924.9,14404388.9,0.0,0.0,,70.4,133.2,71.4,133.0
173789,2022,Not Submitted,53018.0,,,,0.0,,,,,,,,,,
101891,2022,Submitted Data,412504.0,2396.0,5.8,1,4.0,84,13604351.8,11374634.5,0.0,0.0,,60.6,121.3,61.1,120.7
161901,2022,Submitted Data,51303.0,277.4,5.4,2,2.5,56,1948214.5,392110.0,0.0,0.0,,45.6,114.4,46.7,116.4
151285,2022,Submitted Data,80607.0,381.5,5.5,1,3.5,58,1610324.1,3189321.2,0.0,0.0,,69.8,114.2,71.9,116.8
251447,2022,Exempt,68005.0,,,,,,,,,,,,,,
251685,2022,Not Submitted,63816.0,,,,0.0,,,,,,,,,,
251241,2022,Submitted Data,181723.0,660.3,4.4,1,4.0,95,2342820.0,6622009.2,0.0,0.0,,59.7,90.0,60.8,89.9
243692,2022,Submitted Data,518310.0,3164.8,7.4,1,3.0,47,6897415.3,42479401.7,0.0,0.0,,116.1,150.2,123.0,156.0
254534,2022,Submitted Data,211600.0,819.1,4.7,1,4.0,76,3436242.6,6900773.5,0.0,0.0,,59.1,96.4,59.8,95.8
253988,2022,Not Submitted,74429.0,,,,0.0,,,,,,,,,,
251777,2022,Submitted Data,78167.0,454.0,6.5,1,2.5,53,1287690.6,5353856.6,0.0,0.0,,94.9,131.9,100.2,136.9
256892,2022,Submitted Data,119330.0,496.2,5.1,1,4.0,91,3026874.3,0.0,0.0,0.0,,45.2,101.9,,
251710,2022,Exempt,150700.0,,,,,,,,,,,,,,
175329,2022,Submitted Data,64468.0,350.9,6.7,1,2.0,28,599423.6,5119800.0,0.0,0.0,,109.0,134.4,116.7,142.2
256793,2022,Submitted Data,40900.0,507.2,12.4,1,1.0,1,1708955.1,5311601.9,0.0,0.0,,171.7,253.4,175.0,254.5
125543,2022,Not Submitted,54435.0,,,,0.0,,,,,,,,,,
160244,2022,Submitted Data,568269.0,1706.2,4.4,1,4.0,94,7027362.1,14695474.2,0.0,0.0,,56.1,90.6,56.3,89.1
251642,2022,Submitted Data,98646.0,570.9,5.8,3,2.5,53,1919106.7,5990220.2,0.0,0.0,,80.2,118.2,83.4,122.3
254161,2022,Not Submitted,107304.0,,,,0.0,,,,,,,,,,
254050,2022,Submitted Data,108000.0,938.4,9.9,1,1.0,7,2164329.9,12300817.1,0.0,0.0,,152.3,199.7,161.8,208.4
101815,2022,Submitted Data,50986.0,249.9,4.9,1,3.0,69,450774.9,3586383.1,0.0,0.0,,79.2,98.6,84.5,103.5
175340,2022,Not Submitted,66000.0,,,,0.0,,,,,,,,,,
251530,2022,Submitted Data,98900.0,577.2,5.8,6,2.5,54,2475986.1,4726839.9,0.0,0.0,,72.8,120.3,75.0,122.5
105858,2022,Submitted Data,55360.0,333.0,6.0,1,4.0,88,1610601.3,2275727.6,0.0,0.0,,70.2,124.6,71.0,126.7
104095,2022,Not Submitted,53267.0,,,,0.0,,,,,,,,,,
251891,2022,Submitted Data,224604.0,2048.6,9.1,1,1.0,18,12375835.9,7879069.8,0.0,0.0,,90.2,191.1,89.5,187.0
252107,2022,Submitted Data,141322.0,753.7,5.3,1,2.0,,5167604.3,0.0,0.0,1386576.0,,46.4,111.3,45.8,112.3
114515,2022,Submitted Data,114900.0,574.3,5.3,1,4.0,84,853651.4,8695350.1,0.0,0.0,,88.1,106.3,90.4,107.9
102473,2022,Not Submitted,53356.0,,,,0.0,,,,,,,,,,
115860,2022,Submitted Data,230247.0,710.5,3.6,1,4.0,99,2425282.9,7363293.8,0.0,0.0,,49.4,73.3,50.3,73.4
172253,2022,Submitted Data,87288.0,574.5,11.2,1,2.0,,2239492.5,5263399.9,0.0,0.0,,146.3,230.0,152.4,233.7
